Date,Open,High,Low,Close
2012-05-16,3895.14990234375,3895.14990234375,3854.10009765625,3871.39990234375
2012-05-17,3882.75,3923.699951171875,3866.10009765625,3879.14990234375
2012-05-18,3837.949951171875,3899.64990234375,3818.25,3889.050048828125
2012-05-21,3887.699951171875,3926.85009765625,3887.699951171875,3904.449951171875
2012-05-22,3931.60009765625,3940.050048828125,3863.25,3869.800048828125
2012-05-23,3859.949951171875,3859.949951171875,3828.39990234375,3848.800048828125
2012-05-24,3864.25,3911.25,3844.199951171875,3904.85009765625
2012-05-25,3896.35009765625,3921.10009765625,3887.75,3910.60009765625
2012-05-28,3917.14990234375,3966.300048828125,3917.14990234375,3961.050048828125
2012-05-29,3972.050048828125,3983.550048828125,3955.800048828125,3961.10009765625
2012-05-30,3946.64990234375,3946.64990234375,3920.550048828125,3923.85009765625
2012-05-31,3893.699951171875,3923.10009765625,3878.949951171875,3913.050048828125
2012-06-01,3905.699951171875,3915.75,3845.85009765625,3851.949951171875
2012-06-04,3827.300048828125,3857.14990234375,3793.449951171875,3850.800048828125
2012-06-05,3862.64990234375,3888.39990234375,3851.75,3862.550048828125
2012-06-06,3875.550048828125,3967.39990234375,3875.550048828125,3959.0
2012-06-07,3980.39990234375,4000.35009765625,3967.0,3996.5
2012-06-08,3993.35009765625,4019.800048828125,3959.300048828125,4010.949951171875
2012-06-11,4026.949951171875,4054.050048828125,3989.800048828125,3998.050048828125
2012-06-12,3976.550048828125,4047.550048828125,3976.550048828125,4040.89990234375
2012-06-13,4041.89990234375,4062.199951171875,4030.39990234375,4043.75
2012-06-14,4034.75,4049.300048828125,3987.949951171875,3992.25
2012-06-15,4000.5,4052.5,4000.5,4047.449951171875
2012-06-18,4067.050048828125,4085.199951171875,3976.39990234375,3991.35009765625
2012-06-19,3983.199951171875,4022.60009765625,3976.14990234375,4016.449951171875
2012-06-20,4022.39990234375,4049.550048828125,4020.800048828125,4037.800048828125
2012-06-21,4024.85009765625,4076.449951171875,4022.0,4074.199951171875
2012-06-22,4038.89990234375,4072.25,4025.699951171875,4063.75
2012-06-25,4070.75,4103.39990234375,4040.14990234375,4044.75
2012-06-26,4040.800048828125,4060.449951171875,4034.35009765625,4053.199951171875
2012-06-27,4069.300048828125,4081.14990234375,4060.39990234375,4069.85009765625
2012-06-28,4073.800048828125,4083.64990234375,4056.89990234375,4075.050048828125
2012-06-29,4098.60009765625,4174.2001953125,4098.60009765625,4170.64990234375
2012-07-02,4173.60009765625,4196.14990234375,4165.85009765625,4180.89990234375
2012-07-03,4192.35009765625,4212.4501953125,4181.85009765625,4196.7001953125
2012-07-04,4209.14990234375,4217.5498046875,4190.4501953125,4213.0498046875
2012-07-05,4210.10009765625,4240.89990234375,4206.14990234375,4236.9501953125
2012-07-06,4235.5498046875,4235.5498046875,4207.5498046875,4224.14990234375
2012-07-09,4205.60009765625,4209.0,4171.2998046875,4184.14990234375
2012-07-10,4190.4501953125,4237.0,4190.4501953125,4235.7998046875
2012-07-11,4219.0498046875,4234.75,4208.39990234375,4210.64990234375
2012-07-12,4173.89990234375,4179.75,4149.85009765625,4164.60009765625
2012-07-13,4168.85009765625,4189.85009765625,4152.7998046875,4156.75
2012-07-16,4159.64990234375,4171.0,4130.7998046875,4134.75
2012-07-17,4151.89990234375,4161.7001953125,4117.10009765625,4123.0498046875
2012-07-18,4126.2998046875,4143.35009765625,4102.64990234375,4139.75
2012-07-19,4158.5,4170.10009765625,4152.2998046875,4157.2998046875
2012-07-20,4152.0,4154.39990234375,4127.2998046875,4134.75
2012-07-23,4111.2998046875,4111.2998046875,4060.300048828125,4069.050048828125
2012-07-24,4074.949951171875,4086.199951171875,4057.64990234375,4079.300048828125
2012-07-25,4073.64990234375,4073.64990234375,4040.10009765625,4062.39990234375
2012-07-26,4071.699951171875,4072.300048828125,3996.35009765625,4003.60009765625
2012-07-27,4048.89990234375,4080.35009765625,4015.10009765625,4028.25
2012-07-30,4044.949951171875,4107.75,4044.949951171875,4104.10009765625
2012-07-31,4112.5498046875,4130.60009765625,4072.35009765625,4126.4501953125
2012-08-01,4121.89990234375,4144.60009765625,4118.4501953125,4141.85009765625
2012-08-02,4137.64990234375,4140.5498046875,4125.0,4138.89990234375
2012-08-03,4121.0,4132.64990234375,4094.75,4129.0498046875
2012-08-06,4154.25,4184.64990234375,4154.25,4172.4501953125
2012-08-07,4179.64990234375,4217.0498046875,4174.89990234375,4206.14990234375
2012-08-08,4211.0,4230.0,4196.39990234375,4201.60009765625
2012-08-09,4207.39990234375,4222.0,4181.9501953125,4190.14990234375
2012-08-10,4181.9501953125,4192.39990234375,4169.0498046875,4186.9501953125
2012-08-13,4184.75,4216.5,4184.5,4213.25
2012-08-14,4210.39990234375,4239.10009765625,4201.89990234375,4234.5
2012-08-16,4237.7001953125,4242.35009765625,4218.4501953125,4222.64990234375
2012-08-17,4225.89990234375,4252.2998046875,4206.5,4223.7001953125
2012-08-21,4225.0498046875,4259.89990234375,4225.0498046875,4257.9501953125
2012-08-22,4243.7998046875,4266.2001953125,4243.7998046875,4249.64990234375
2012-08-23,4256.7998046875,4274.0498046875,4233.39990234375,4248.0498046875
2012-08-24,4235.35009765625,4235.85009765625,4213.10009765625,4226.0
2012-08-27,4226.64990234375,4235.39990234375,4193.2001953125,4194.9501953125
2012-08-28,4193.7001953125,4199.89990234375,4155.10009765625,4176.35009765625
2012-08-29,4181.4501953125,4181.4501953125,4139.4501953125,4143.60009765625
2012-08-30,4132.9501953125,4173.14990234375,4119.10009765625,4162.9501953125
2012-08-31,4153.60009765625,4162.5,4115.4501953125,4129.89990234375
2012-09-03,4140.0,4157.4501953125,4120.7998046875,4128.10009765625
2012-09-04,4125.60009765625,4149.9501953125,4118.39990234375,4148.2998046875
2012-09-05,4131.60009765625,4140.7001953125,4110.89990234375,4115.35009765625
2012-09-06,4110.7998046875,4142.10009765625,4110.7998046875,4125.9501953125
2012-09-07,4165.39990234375,4198.10009765625,4165.39990234375,4195.75
2012-09-10,4212.60009765625,4224.0,4205.64990234375,4217.85009765625
2012-09-11,4202.60009765625,4236.25,4201.10009765625,4234.60009765625
2012-09-12,4242.64990234375,4262.10009765625,4236.85009765625,4260.25
2012-09-13,4262.5,4273.85009765625,4252.85009765625,4260.0
2012-09-14,4311.60009765625,4353.64990234375,4311.60009765625,4348.7998046875
2012-09-17,4378.89990234375,4400.60009765625,4359.25,4383.10009765625
2012-09-18,4378.9501953125,4401.75,4371.89990234375,4390.85009765625
2012-09-20,4355.9501953125,4379.89990234375,4349.75,4358.9501953125
2012-09-21,4371.85009765625,4472.10009765625,4371.85009765625,4456.14990234375
2012-09-24,4456.5498046875,4481.25,4446.9501953125,4450.9501953125
2012-09-25,4454.35009765625,4476.85009765625,4440.4501953125,4460.39990234375
2012-09-26,4448.9501953125,4466.7998046875,4440.0,4458.0
2012-09-27,4463.75,4483.89990234375,4450.60009765625,4458.14990234375
2012-09-28,4478.2998046875,4524.39990234375,4478.2998046875,4504.35009765625
2012-10-01,4505.2998046875,4525.0,4504.2998046875,4522.9501953125
2012-10-03,4528.10009765625,4548.25,4526.60009765625,4539.60009765625
2012-10-04,4551.14990234375,4597.64990234375,4551.14990234375,4579.39990234375
2012-10-05,4595.14990234375,4602.10009765625,4510.7998046875,4547.89990234375
2012-10-08,4550.64990234375,4550.64990234375,4493.35009765625,4499.85009765625
2012-10-09,4517.85009765625,4541.60009765625,4505.60009765625,4523.25
2012-10-10,4504.25,4509.7998046875,4474.60009765625,4477.2998046875
2012-10-11,4483.7001953125,4531.85009765625,4465.4501953125,4523.60009765625
2012-10-12,4509.0498046875,4544.7001953125,4500.85009765625,4506.14990234375
2012-10-15,4505.10009765625,4516.89990234375,4490.75,4511.85009765625
2012-10-16,4522.25,4533.35009765625,4474.0,4480.4501953125
2012-10-17,4499.2001953125,4505.89990234375,4468.0498046875,4488.5
2012-10-18,4497.0498046875,4536.60009765625,4486.25,4535.2001953125
2012-10-19,4526.35009765625,4533.4501953125,4491.60009765625,4509.4501953125
2012-10-22,4499.9501953125,4530.5498046875,4489.7998046875,4528.4501953125
2012-10-23,4527.5498046875,4534.5,4505.4501953125,4510.0
2012-10-25,4508.75,4524.14990234375,4504.89990234375,4518.39990234375
2012-10-29,4480.85009765625,4503.25,4461.14990234375,4475.0
2012-10-30,4469.85009765625,4490.2001953125,4418.5498046875,4424.10009765625
2012-10-31,4423.39990234375,4451.89990234375,4416.25,4448.85009765625
2012-11-01,4443.39990234375,4476.75,4440.75,4473.85009765625
2012-11-02,4502.7998046875,4521.25,4502.7998046875,4510.25
2012-11-05,4507.5,4519.5498046875,4495.60009765625,4511.2998046875
2012-11-06,4505.4501953125,4531.64990234375,4505.4501953125,4528.2998046875
2012-11-07,4525.14990234375,4571.25,4524.10009765625,4559.10009765625
2012-11-08,4530.2998046875,4552.60009765625,4519.2998046875,4548.9501953125
2012-11-09,4544.7001953125,4563.0498046875,4505.0498046875,4508.7998046875
2012-11-12,4509.9501953125,4529.5498046875,4504.10009765625,4519.25
2012-11-15,4508.60009765625,4508.60009765625,4474.7998046875,4497.0
2012-11-16,4493.4501953125,4513.4501953125,4441.9501953125,4451.10009765625
2012-11-19,4453.0498046875,4466.39990234375,4424.5,4437.25
2012-11-20,4456.2001953125,4465.85009765625,4411.14990234375,4428.39990234375
2012-11-21,4434.64990234375,4461.4501953125,4419.5,4458.4501953125
2012-11-22,4466.2998046875,4482.2001953125,4455.7001953125,4471.7998046875
2012-11-23,4476.10009765625,4482.14990234375,4450.25,4474.14990234375
2012-11-26,4486.4501953125,4500.75,4482.5,4493.60009765625
2012-11-27,4506.2998046875,4566.4501953125,4506.2998046875,4562.39990234375
2012-11-29,4567.7998046875,4635.64990234375,4567.7998046875,4631.89990234375
2012-11-30,4638.2998046875,4677.7998046875,4638.2998046875,4675.25
2012-12-03,4674.5498046875,4695.10009765625,4670.75,4685.0498046875
2012-12-04,4682.7998046875,4705.75,4677.39990234375,4701.4501953125
2012-12-05,4711.39990234375,4726.14990234375,4707.0498046875,4712.10009765625
2012-12-06,4726.64990234375,4746.7998046875,4675.14990234375,4740.2001953125
2012-12-07,4742.10009765625,4758.0498046875,4712.2998046875,4724.25
2012-12-10,4729.2998046875,4737.5498046875,4715.9501953125,4731.89990234375
2012-12-11,4740.39990234375,4771.7998046875,4689.64990234375,4716.25
2012-12-12,4727.0,4735.25,4700.0,4709.85009765625
2012-12-13,4716.85009765625,4724.35009765625,4667.14990234375,4674.0498046875
2012-12-14,4671.5498046875,4701.75,4667.0,4698.7998046875
2012-12-17,4688.2001953125,4710.60009765625,4688.2001953125,4693.9501953125
2012-12-18,4702.7001953125,4731.89990234375,4670.89990234375,4727.85009765625
2012-12-19,4739.64990234375,4761.2998046875,4739.64990234375,4755.2998046875
2012-12-20,4757.75,4757.75,4720.0498046875,4746.39990234375
2012-12-21,4730.35009765625,4730.35009765625,4683.10009765625,4686.89990234375
2012-12-24,4698.75,4705.0,4687.60009765625,4695.0
2012-12-26,4700.25,4739.75,4700.25,4731.60009765625
2012-12-27,4745.5,4746.89990234375,4702.14990234375,4706.35009765625
2012-12-28,4716.0498046875,4742.5498046875,4715.10009765625,4738.2998046875
2012-12-31,4734.35009765625,4748.64990234375,4734.35009765625,4743.4501953125
2013-01-01,4761.7998046875,4792.89990234375,4761.7998046875,4786.2001953125
2013-01-02,4804.14990234375,4830.89990234375,4804.14990234375,4818.89990234375
2013-01-03,4831.64990234375,4839.85009765625,4814.7998046875,4835.7001953125
2013-01-04,4837.14990234375,4846.35009765625,4816.5498046875,4844.0
2013-01-07,4858.64990234375,4861.35009765625,4823.89990234375,4831.4501953125
2013-01-08,4828.7001953125,4840.75,4811.25,4837.9501953125
2013-01-09,4840.64990234375,4857.75,4808.0498046875,4815.75
2013-01-10,4831.25,4843.14990234375,4792.64990234375,4809.2001953125
2013-01-11,4833.60009765625,4836.0,4770.5498046875,4778.14990234375
2013-01-14,4787.0,4843.60009765625,4779.7998046875,4836.7001953125
2013-01-15,4844.35009765625,4867.7998046875,4833.60009765625,4858.89990234375
2013-01-16,4854.7001953125,4860.75,4801.0498046875,4807.5498046875
2013-01-17,4807.2998046875,4842.10009765625,4803.7998046875,4831.35009765625
2013-01-18,4842.85009765625,4861.7001953125,4834.39990234375,4844.0498046875
2013-01-21,4855.89990234375,4862.2998046875,4845.39990234375,4856.0
2013-01-22,4854.89990234375,4872.7001953125,4817.60009765625,4822.35009765625
2013-01-23,4824.9501953125,4841.35009765625,4786.7998046875,4814.7998046875
2013-01-24,4809.9501953125,4820.9501953125,4758.25,4763.85009765625
2013-01-25,4766.89990234375,4819.5,4757.85009765625,4816.4501953125
2013-01-28,4820.7001953125,4831.0498046875,4808.7998046875,4818.2998046875
2013-01-29,4812.7001953125,4845.7001953125,4790.89990234375,4794.7998046875
2013-01-30,4803.35009765625,4814.75,4788.85009765625,4797.14990234375
2013-01-31,4791.5,4803.64990234375,4784.2001953125,4795.2998046875
2013-02-01,4798.89990234375,4814.5,4769.10009765625,4775.89990234375
2013-02-04,4790.7001953125,4802.7001953125,4755.5498046875,4759.25
2013-02-05,4737.39990234375,4743.5,4723.14990234375,4733.60009765625
2013-02-06,4751.14990234375,4761.39990234375,4734.5498046875,4738.10009765625
2013-02-07,4725.2001953125,4753.89990234375,4705.89990234375,4713.25
2013-02-08,4707.89990234375,4721.0,4668.89990234375,4682.5498046875
2013-02-11,4691.85009765625,4692.25,4668.7998046875,4677.85009765625
2013-02-12,4675.89990234375,4693.2001953125,4659.85009765625,4690.2998046875
2013-02-13,4701.85009765625,4726.5,4682.89990234375,4688.4501953125
2013-02-14,4688.5,4693.0,4642.2998046875,4650.35009765625
2013-02-15,4634.7998046875,4653.85009765625,4616.89990234375,4647.25
2013-02-18,4647.9501953125,4669.0,4646.5498046875,4659.60009765625
2013-02-19,4660.75,4701.75,4652.10009765625,4697.10009765625
2013-02-20,4712.0,4718.10009765625,4696.0,4698.35009765625
2013-02-21,4679.39990234375,4679.39990234375,4617.2001953125,4621.75
2013-02-22,4613.75,4640.4501953125,4607.89990234375,4621.7998046875
2013-02-25,4633.39990234375,4638.25,4590.5,4611.64990234375
2013-02-26,4602.25,4602.25,4529.2001953125,4537.10009765625
2013-02-27,4550.4501953125,4583.25,4527.2998046875,4568.2001953125
2013-02-28,4589.25,4608.5,4464.7001953125,4477.5
2013-03-01,4483.0,4515.75,4475.2998046875,4499.75
2013-03-04,4491.35009765625,4491.35009765625,4450.60009765625,4470.14990234375
2013-03-05,4483.64990234375,4542.5,4483.64990234375,4539.0
2013-03-06,4557.10009765625,4581.10009765625,4555.25,4570.4501953125
2013-03-07,4560.7998046875,4608.35009765625,4560.7998046875,4601.5498046875
2013-03-08,4613.0,4664.35009765625,4613.0,4660.64990234375
2013-03-11,4661.0,4682.7001953125,4653.85009765625,4661.25
2013-03-12,4662.64990234375,4669.85009765625,4622.5,4636.89990234375
2013-03-13,4620.39990234375,4620.39990234375,4579.4501953125,4585.0
2013-03-14,4582.14990234375,4631.4501953125,4540.39990234375,4625.75
2013-03-15,4629.14990234375,4655.85009765625,4594.5498046875,4598.2001953125
2013-03-18,4566.9501953125,4583.2001953125,4556.0,4572.64990234375
2013-03-19,4586.10009765625,4587.4501953125,4492.2001953125,4500.85009765625
2013-03-20,4497.75,4500.14990234375,4438.0,4446.0498046875
2013-03-21,4452.64990234375,4489.2998046875,4407.4501953125,4413.5
2013-03-22,4413.9501953125,4431.75,4386.2998046875,4404.5
2013-03-25,4436.10009765625,4453.64990234375,4382.5,4390.2998046875
2013-03-26,4379.0,4400.5498046875,4376.85009765625,4394.60009765625
2013-03-28,4397.85009765625,4444.14990234375,4370.14990234375,4438.35009765625
2013-04-01,4449.35009765625,4471.2001953125,4441.39990234375,4465.60009765625
2013-04-02,4460.89990234375,4511.2001953125,4459.35009765625,4508.7998046875
2013-04-03,4504.0,4515.2998046875,4442.0498046875,4457.2001953125
2013-04-04,4433.2001953125,4433.39990234375,4373.25,4378.64990234375
2013-04-05,4373.60009765625,4386.5,4353.35009765625,4366.64990234375
2013-04-08,4365.64990234375,4381.2998046875,4358.5,4361.14990234375
2013-04-09,4379.14990234375,4404.0,4319.14990234375,4323.39990234375
2013-04-10,4349.10009765625,4370.4501953125,4305.0,4366.4501953125
2013-04-11,4393.64990234375,4397.7998046875,4353.7001953125,4388.0498046875
2013-04-12,4343.64990234375,4362.85009765625,4335.60009765625,4352.75
2013-04-15,4338.5498046875,4395.7001953125,4335.64990234375,4376.0498046875
2013-04-16,4368.64990234375,4463.60009765625,4368.64990234375,4457.5498046875
2013-04-17,4471.2001953125,4496.25,4449.89990234375,4461.75
2013-04-18,4457.7001953125,4532.64990234375,4457.7001953125,4526.7998046875
2013-04-22,4531.75,4581.0498046875,4531.75,4574.39990234375
2013-04-23,4581.0498046875,4581.0498046875,4540.60009765625,4572.39990234375
2013-04-25,4586.14990234375,4628.25,4586.14990234375,4624.2998046875
2013-04-26,4615.9501953125,4620.64990234375,4583.9501953125,4591.64990234375
2013-04-29,4595.5498046875,4628.14990234375,4593.0,4620.89990234375
2013-04-30,4640.0498046875,4658.35009765625,4595.2001953125,4641.75
2013-05-02,4630.39990234375,4706.39990234375,4630.39990234375,4695.0498046875
2013-05-03,4692.10009765625,4696.60009765625,4651.0498046875,4659.10009765625
2013-05-06,4659.5498046875,4688.2998046875,4652.25,4685.60009765625
2013-05-07,4694.7001953125,4741.60009765625,4694.7001953125,4737.5498046875
2013-05-08,4751.7001953125,4760.85009765625,4725.25,4754.4501953125
2013-05-09,4760.0,4764.0,4731.10009765625,4737.7001953125
2013-05-10,4735.60009765625,4774.39990234375,4735.60009765625,4769.2001953125
2013-05-13,4773.89990234375,4776.4501953125,4684.35009765625,4689.75
2013-05-14,4694.7998046875,4721.5,4684.35009765625,4702.5
2013-05-15,4718.5498046875,4815.0498046875,4718.5498046875,4810.9501953125
2013-05-16,4799.7998046875,4844.89990234375,4799.7998046875,4830.25
2013-05-17,4832.75,4853.5498046875,4814.5498046875,4847.10009765625
2013-05-20,4854.9501953125,4877.64990234375,4815.0,4821.9501953125
2013-05-21,4819.0498046875,4833.75,4780.2998046875,4788.2001953125
2013-05-22,4798.2998046875,4814.0498046875,4753.14990234375,4766.85009765625
2013-05-23,4737.2998046875,4751.60009765625,4659.85009765625,4668.2001953125
2013-05-24,4695.39990234375,4699.89990234375,4644.60009765625,4685.60009765625
2013-05-27,4690.4501953125,4764.35009765625,4684.39990234375,4756.39990234375
2013-05-28,4759.0,4789.25,4743.9501953125,4777.0498046875
2013-05-29,4781.75,4783.89990234375,4745.0,4766.64990234375
2013-05-30,4745.10009765625,4777.7001953125,4745.10009765625,4774.0
2013-05-31,4759.2001953125,4759.2001953125,4675.7998046875,4681.4501953125
2013-06-03,4688.60009765625,4693.64990234375,4640.85009765625,4659.2998046875
2013-06-04,4662.0,4695.5,4645.14990234375,4652.5498046875
2013-06-05,4644.35009765625,4663.25,4629.9501953125,4656.5
2013-06-06,4634.5498046875,4676.60009765625,4619.0498046875,4653.39990234375
2013-06-07,4640.7001953125,4687.7998046875,4615.2001953125,4621.10009765625
2013-06-10,4638.75,4656.7001953125,4590.5498046875,4604.39990234375
2013-06-11,4582.7001953125,4593.9501953125,4523.9501953125,4529.85009765625
2013-06-12,4516.0,4526.0,4487.7998046875,4502.2001953125
2013-06-13,4464.0498046875,4478.0498046875,4441.75,4447.39990234375
2013-06-14,4480.85009765625,4533.4501953125,4480.85009765625,4525.9501953125
2013-06-17,4533.89990234375,4560.25,4498.7001953125,4557.5
2013-06-18,4553.0498046875,4574.39990234375,4534.4501953125,4540.7001953125
2013-06-19,4534.9501953125,4556.4501953125,4523.4501953125,4552.7001953125
2013-06-20,4504.64990234375,4504.64990234375,4424.4501953125,4429.64990234375
2013-06-21,4415.25,4446.7998046875,4392.14990234375,4420.14990234375
2013-06-24,4400.7998046875,4400.7998046875,4331.7001953125,4345.60009765625
2013-06-25,4356.4501953125,4389.2001953125,4317.7001953125,4350.10009765625
2013-06-26,4365.5,4371.85009765625,4330.10009765625,4335.5
2013-06-27,4377.0,4400.5498046875,4360.2998046875,4393.89990234375
2013-06-28,4441.35009765625,4516.35009765625,4441.35009765625,4510.89990234375
2013-07-01,4509.35009765625,4574.5498046875,4506.5,4572.0498046875
2013-07-02,4564.64990234375,4579.2998046875,4539.5498046875,4542.7998046875
2013-07-03,4511.2001953125,4511.2001953125,4467.5498046875,4473.35009765625
2013-07-04,4490.5498046875,4525.7998046875,4482.7998046875,4517.7001953125
2013-07-05,4555.4501953125,4566.60009765625,4528.64990234375,4535.7998046875
2013-07-08,4511.14990234375,4515.2001953125,4470.60009765625,4501.25
2013-07-09,4518.89990234375,4542.0,4518.89990234375,4539.9501953125
2013-07-10,4548.60009765625,4556.85009765625,4504.0498046875,4511.39990234375
2013-07-11,4562.2998046875,4600.14990234375,4562.2998046875,4586.4501953125
2013-07-12,4626.0498046875,4636.7001953125,4595.35009765625,4630.9501953125
2013-07-15,4619.5498046875,4659.2001953125,4615.0498046875,4655.7001953125
2013-07-16,4586.14990234375,4604.39990234375,4573.5498046875,4596.5
2013-07-17,4609.10009765625,4623.5498046875,4567.4501953125,4597.7001953125
2013-07-18,4606.14990234375,4654.60009765625,4601.39990234375,4647.5498046875
2013-07-19,4661.7998046875,4662.2001953125,4627.14990234375,4632.75
2013-07-22,4618.64990234375,4656.5498046875,4618.64990234375,4631.10009765625
2013-07-23,4652.89990234375,4673.0,4652.89990234375,4660.75
2013-07-24,4629.39990234375,4635.4501953125,4570.2001953125,4588.25
2013-07-25,4574.14990234375,4585.4501953125,4526.25,4531.7998046875
2013-07-26,4552.10009765625,4557.85009765625,4491.64990234375,4507.25
2013-07-29,4496.2998046875,4500.2001953125,4456.75,4459.89990234375
2013-07-30,4462.5,4471.9501953125,4386.64990234375,4390.35009765625
2013-07-31,4376.9501953125,4383.35009765625,4319.7001953125,4379.64990234375
2013-08-01,4402.7001953125,4428.39990234375,4322.25,4354.0
2013-08-02,4369.35009765625,4376.7998046875,4290.14990234375,4314.9501953125
2013-08-05,4320.14990234375,4339.9501953125,4299.4501953125,4323.35009765625
2013-08-06,4305.14990234375,4305.14990234375,4199.5498046875,4214.14990234375
2013-08-07,4217.7998046875,4240.5,4184.85009765625,4213.85009765625
2013-08-08,4208.4501953125,4255.2998046875,4208.4501953125,4250.35009765625
2013-08-12,4279.10009765625,4311.7998046875,4249.5498046875,4293.2001953125
2013-08-13,4286.75,4363.7001953125,4276.10009765625,4360.64990234375
2013-08-14,4372.5,4398.0498046875,4362.4501953125,4392.0498046875
2013-08-16,4365.60009765625,4368.25,4217.10009765625,4224.2998046875
2013-08-19,4214.5498046875,4214.5498046875,4114.85009765625,4151.9501953125
2013-08-20,4109.75,4149.0498046875,4077.85009765625,4138.39990234375
2013-08-21,4202.25,4209.5498046875,4048.550048828125,4069.449951171875
2013-08-22,4052.949951171875,4142.7001953125,4032.14990234375,4136.10009765625
2013-08-23,4152.0498046875,4187.7001953125,4124.75,4183.64990234375
2013-08-26,4203.9501953125,4228.0,4179.25,4194.5
2013-08-27,4163.2998046875,4163.2998046875,4054.699951171875,4060.699951171875
2013-08-28,4022.800048828125,4067.300048828125,3937.699951171875,4047.699951171875
2013-08-29,4068.5,4141.7001953125,4062.89990234375,4132.7998046875
2013-08-30,4134.7001953125,4187.35009765625,4103.35009765625,4175.85009765625
2013-09-02,4182.64990234375,4241.75,4182.64990234375,4235.25
2013-09-03,4253.85009765625,4256.2001953125,4082.5,4092.89990234375
2013-09-04,4104.10009765625,4171.0,4084.699951171875,4164.5
2013-09-05,4234.14990234375,4282.35009765625,4234.14990234375,4264.0498046875
2013-09-06,4281.60009765625,4323.0498046875,4248.7001953125,4319.39990234375
2013-09-10,4361.0498046875,4467.2001953125,4361.0498046875,4463.5498046875
2013-09-11,4458.89990234375,4496.2001953125,4434.0,4489.4501953125
2013-09-12,4503.7001953125,4504.85009765625,4423.0498046875,4445.9501953125
2013-09-13,4433.10009765625,4471.0,4430.60009765625,4450.4501953125
2013-09-16,4507.14990234375,4517.2998046875,4412.60009765625,4440.89990234375
2013-09-17,4429.9501953125,4448.2998046875,4414.60009765625,4444.5
2013-09-18,4457.5498046875,4487.5498046875,4440.89990234375,4478.35009765625
2013-09-19,4576.0,4643.0,4576.0,4627.85009765625
2013-09-20,4622.35009765625,4636.85009765625,4503.0498046875,4560.10009765625
2013-09-23,4516.2998046875,4549.14990234375,4471.5498046875,4482.0
2013-09-24,4459.7998046875,4515.35009765625,4459.7998046875,4484.10009765625
2013-09-25,4490.0498046875,4497.4501953125,4432.64990234375,4477.0498046875
2013-09-26,4476.75,4503.25,4472.0498046875,4482.2998046875
2013-09-27,4497.64990234375,4502.7998046875,4448.7998046875,4455.9501953125
2013-09-30,4433.85009765625,4434.0,4381.60009765625,4392.0498046875
2013-10-01,4405.0,4425.75,4367.14990234375,4422.89990234375
2013-10-03,4448.0,4517.14990234375,4443.25,4512.64990234375
2013-10-04,4499.35009765625,4543.39990234375,4499.10009765625,4516.14990234375
2013-10-07,4505.89990234375,4524.9501953125,4471.2001953125,4522.7998046875
2013-10-08,4569.14990234375,4573.85009765625,4528.25,4536.4501953125
2013-10-09,4512.2998046875,4596.75,4505.75,4592.4501953125
2013-10-10,4589.7998046875,4617.0,4582.85009765625,4607.5
2013-10-11,4661.35009765625,4661.35009765625,4627.75,4651.7998046875
2013-10-14,4651.4501953125,4675.7998046875,4649.5498046875,4665.9501953125
2013-10-15,4689.89990234375,4696.75,4623.35009765625,4639.5
2013-10-17,4646.4501953125,4659.0,4604.89990234375,4612.0498046875
2013-10-18,4628.5,4713.39990234375,4628.5,4706.89990234375
2013-10-21,4715.5498046875,4737.0,4703.14990234375,4731.0
2013-10-22,4723.9501953125,4749.0498046875,4723.89990234375,4738.35009765625
2013-10-23,4746.10009765625,4752.10009765625,4680.5,4723.5
2013-10-24,4715.35009765625,4773.7998046875,4700.5498046875,4713.0
2013-10-25,4705.35009765625,4715.0498046875,4684.2001953125,4693.39990234375
2013-10-28,4699.5,4710.0,4652.2998046875,4656.85009765625
2013-10-29,4660.39990234375,4744.9501953125,4640.0498046875,4741.10009765625
2013-10-30,4751.0498046875,4775.7998046875,4745.60009765625,4764.2998046875
2013-10-31,4755.4501953125,4811.14990234375,4755.4501953125,4804.85009765625
2013-11-01,4798.39990234375,4833.9501953125,4798.39990234375,4823.0
2013-11-05,4815.85009765625,4836.9501953125,4790.35009765625,4808.2001953125
2013-11-06,4813.10009765625,4827.5,4781.0498046875,4784.64990234375
2013-11-07,4794.2001953125,4831.9501953125,4748.2998046875,4752.0
2013-11-08,4741.60009765625,4754.35009765625,4710.10009765625,4725.89990234375
2013-11-11,4710.0,4725.7998046875,4675.5498046875,4680.5
2013-11-12,4686.7998046875,4701.64990234375,4634.2998046875,4637.35009765625
2013-11-13,4623.64990234375,4654.14990234375,4605.14990234375,4614.64990234375
2013-11-14,4648.2998046875,4698.2001953125,4648.2998046875,4670.10009765625
2013-11-18,4706.89990234375,4763.2998046875,4706.89990234375,4760.64990234375
2013-11-19,4764.75,4779.4501953125,4754.2001953125,4771.75
2013-11-20,4762.4501953125,4778.0498046875,4709.5,4720.0498046875
2013-11-21,4702.64990234375,4702.64990234375,4623.85009765625,4631.85009765625
2013-11-22,4653.25,4668.9501953125,4617.14990234375,4632.4501953125
2013-11-25,4661.35009765625,4719.9501953125,4661.35009765625,4716.0
2013-11-26,4706.35009765625,4718.75,4673.14990234375,4679.14990234375
2013-11-27,4683.0,4690.10009765625,4659.25,4679.85009765625
2013-11-28,4704.5498046875,4722.7001953125,4696.5,4708.7998046875
2013-11-29,4717.14990234375,4773.5,4717.14990234375,4770.10009765625
